"monto"
2950000
3461000
2418000
3207000
3828000
2002000
1030000
1484000
1327000
2122000
3943000
5353000
2383000
2710000
3097000
2554000
1819000
2652000
2891000
1729000
1148000
2150000
1644000
2220000
3216000
5622000
3703000
2321000
3419000
2172000
2222000
3496000
4167000
1559000
582000
1853000
1818000
2396000
2231000
2590000
3036000
1048000
2871000
3371000
752000
1692000
2270000
1080000
1035000
1384000
1253000
1778000
2539000
4785000
2447000
1003000
1693000
2569000
3581000
4246000
3004000
2536000
1287000
2666000
2008000
943000
2697000
2001000
1816000
1065000
1659000
3085000
2953000
5256000
3681000
3082000
1687000
2437000
1524000
1621000
1395000
3241000
1830000
902000
1960000
2227000
2827000
3157000
5625000
3300000
1800000
5386000
2978000
3411000
3448000
4433000
4182000
2381000
3693000
3276000
4667000
5270000
4571000
4200000
2639000
4563000
4512000
3105000
2767000
4271000
3785000
1860000
3537000
961000
2024000
2137000
2881000
2137000
785000
1880000
738000
2471000
3095000
3096000
1644000
730000
1095000
1281000
2769000
1834000
4548000
2051000
990000
3058000
4841000
1871000
3081000
3094000
1609000
1525000
2358000
1514000
1470000
1307000
3196000
1645000
1957000
2092000
2414000
2893000
3440000
4394000
1962000
909000
3017000
2828000
1991000
1806000
3478000
1135000
931000
1871000
1841000
3178000
3039000
5783000
2746000
1319000
2421000
2022000
2097000
2150000
2111000
1282000
948000
1446000
1995000
1907000
7350000
4532000
2211000
946000
1379000
387000
626000
1785000
3229000
1788000
1034000
2200000
1688000
3825000
2648000
5571000
2307000
497000
2603000
2124000
1667000
2187000
3438000
2129000
591000
2815000
2643000
4133000
657000
465000
1180000
1101000
2860000
2863000
1702000
2249000
3422000
1445000
811000
1410000
1576000
2363000
1368000
5236000
2998000
1225000
4425000
3537000
1980000
2459000
2567000
1703000
1013000
2074000
1558000
1593000
1733000
3808000
1752000
901000
2867000
3992000
1727000
3859000
3114000
1883000
701000
2143000
1404000
1722000
2207000
3225000
2811000
936000
3226000
2284000
4291000
2939000
3996000
2391000
503000
2283000
2472000
1632000
2118000
2868000
1955000
785000
1902000
1618000
2231000
3498000
4799000
3082000
736000
2708000
2817000
2190000
1679000
3442000
1530000
691000
1647000
1842000
1331000
4569000
5190000
3513000
1859000
3621000
2235000
1975000
1637000
2133000
1688000
1312000
1452000
1333000
1373000
3068000
6711000
4223000
1985000
3766000
1836000
2194000
2492000
3570000
2514000
891000
1748000
2104000
2105000
1723000
6052000
3039000
1358000
4526000
2996000
1924000
2126000
3615000
1927000
1147000
1552000
2099000
1313000
1438000
4523000
1706000
840000
2641000
4106000
4487000
4095000
2424000
2169000
1517000
4047000
2011000
2006000
2641000
3653000
2133000
857000
2129000
4403000
6134000
2277000
4488000
2971000
1169000
2781000
1184000
2668000
2100000
3043000
1514000
678000
1956000
1716000
3126000
2865000
5109000
4006000
1086000
4318000
3375000
2218000
2304000
3118000
1632000
1117000
1327000
2136000
1885000
2199000
7361000
3117000
1380000
3236000
2185000
1835000
2583000
2488000
1800000
1157000
1954000
1581000
2101000
2508000
5646000
3057000
1346000
4843000
3552000
2585000
3589000
2877000
2375000
675000
2020000
1342000
2766000
3262000
3521000
2103000
811000
4156000
6724000
3716000
3418000
4422000
1959000
1361000
2705000
2042000
2266000
1917000
2983000
1891000
846000
2495000
2335000
3779000
5111000
6125000
2073000
1488000
3687000
2443000
2487000
2942000
2008000
2202000
843000
1814000
2501000
3006000
4237000
5947000
2202000
1496000
3048000
2403000
2120000
2753000
3552000
2017000
766000
2288000
2791000
3642000
5050000
6976000
3521000
838000
3511000
6658000
4750000
3732000
5029000
3716000
5630000
3030000
5109000
3949000
3740000
6254000
11391000
11384000
3485000
6579000
5780000
4466000
4977000
4437000
5555000
3001000
5363000
4959000
4129000
5542000
11067000
3843000
4535000
11792000
7612000
5670000
5399000
6811000
7715000
3935000
4568000
4209000
3697000
4717000
6613000
5906000
4484000
8151000
7598000
7330000
5101000
5847000
7069000
3917000
4501000
3316000
3501000
3378000
6920000
7230000
3493000
8891000
13196000
9431000
7396000
4554000
7027000
4828000
4921000
4737000
3478000
5269000
6635000
6333000
3997000
6607000
6941000
11644000
7823000
5777000
6325000
4775000
5202000
5227000
3971000
3636000
5981000
5422000
3386000
5091000
5158000
5683000
8003000
11571000
9599000
6249000
5423000
3804000
4168000
5062000
5694000
5558000
3046000
4213000
4781000
5202000
7049000
7850000
9528000
6467000
5260000
6759000
5553000
1626000
695000
2152000
3301000
5927000
4979000
5662000
6611000
15455000
11009000
2446000
8223000
9811000
5514000
6652000
7564000
6840000
3915000
5088000
4988000
4586000
3923000
8885000
8554000
6064000
11018000
7097000
5470000
4576000
6899000
3136000
3866000
4190000
4979000
3719000
4279000
6267000
7817000
4271000
5187000
9600000
10343000
8309000
7784000
7657000
3821000
5870000
5434000
4262000
3669000
6585000
4647000
3621000
6601000
5325000
5356000
14028000
8146000
7139000
4200000
4125000
4308000
5930000
5675000
4333000
4434000
4621000
4347000
4935000
6547000
6392000
10460000
9324000
1812000
6286000
6874000
5253000
6312000
5488000
4202000
2417000
5752000
3294000
3933000
7051000
12220000
11314000
5544000
5359000
3540000
3804000
4881000
5786000
3376000
3351000
2716000
839000
2643000
3614000
10713000
10468000
6566000
12052000
6210000
7529000
4182000
5719000
6046000
3956000
4944000
4710000
4102000
5367000
8594000
3239000
5050000
9615000
8825000
7340000
6267000
6748000
6885000
4524000
5088000
4170000
3756000
4231000
4749000
6252000
3959000
6368000
5490000
9662000
10549000
8774000
3184000
5876000
6904000
6334000
4363000
5061000
6351000
4897000
3621000
4166000
4514000
7887000
14702000
10097000
7314000
4372000
6514000
4835000
4880000
6457000
4423000
5655000
3772000
5248000
5089000
6888000
7e+06
14341000
9647000
6577000
7344000
5143000
4510000
4173000
6597000
4491000
4095000
5342000
5194000
3779000
6275000
12337000
9532000
6685000
8753000
6263000
5225000
5037000
6408000
5286000
2772000
4746000
4516000
5293000
3659000
8360000
8177000
4543000
7564000
11891000
7321000
7088000
5701000
6076000
6321000
6018000
3829000
4989000
4470000
5929000
4918000
4170000
6779000
7700000
8004000
5853000
4249000
8369000
4780000
5495000
4256000
6374000
4724000
8049000
6516000
5919000
5789000
8301000
8108000
11303000
15549000
11157000
7222000
8457000
7720000
8154000
8768000
12688000
13625000
8252000
8710000
4380000
7071000
11168000
15327000
13868000
8531000
12650000
9128000
9255000
9341000
11024000
10518000
8215000
3639000
9270000
5417000
8850000
9139000
7721000
4320000
1868000
10863000
6453000
8096000
7322000
5315000
3909000
6692000
6739000
3579000
7058000
8831000
8622000
6373000
11750000
8105000
5624000
5658000
6486000
7618000
4309000
5896000
4507000
4261000
6419000
7881000
8439000
5213000
7274000
8935000
10413000
5757000
8524000
8553000
3309000
5994000
5079000
5303000
4740000
6465000
3465000
3235000
6128000
6210000
10241000
11357000
9402000
8138000
6072000
3864000
5075000
4158000
4566000
5600000
5984000
5186000
5815000
4822000
12302000
10922000
8007000
8278000
5347000
6194000
3674000
5118000
5053000
5314000
7331000
3824000
7451000
5955000
7795000
12591000
10891000
6948000
6045000
4897000
6317000
5660000
4512000
6325000
7437000
4443000
5820000
5534000
6793000
7889000
10793000
10204000
7230000
9815000
6385000
5674000
5787000
7643000
6086000
5187000
7864000
9791000
9767000
3218000
1698000
5380000
7711000
10137000
6838000
4769000
4531000
6334000
7486000
5022000
5897000
3880000
4338000
4255000
9193000
9280000
5690000
12053000
10095000
8304000
6922000
6960000
7218000
4239000
5178000
5619000
4683000
6013000
7582000
9790000
6019000
8046000
11499000
8375000
6260000
5860000
8040000
4583000
6134000
3982000
4961000
4866000
6330000
6482000
4265000
7203000
5928000
8706000
9712000
7552000
7713000
6740000
6596000
6136000
5124000
4381000
4574000
7199000
4756000
6414000
5869000
5328000
7174000
12383000
10964000
6254000
6125000
6353000
5384000
4453000
7562000
6144000
3177000
6463000
4452000
4599000
6549000
12700000
13374000
4991000
7661000
6658000
6444000
6369000
5019000
6313000
3419000
4939000
4728000
4697000
5830000
11497000
10031000
6728000
8058000
5821000
4704000
4535000
6079000
5732000
4604000
5058000
3991000
3738000
3543000
8372000
7316000
4091000
9818000
7787000
5382000
5479000
5675000
5491000
3300000
5077000
3197000
4033000
4582000
5129000
5493000
2774000
6974000
9941000
7223000
6539000
5731000
6401000
3423000
6004000
3077000
2919000
3748000
4591000
5033000
3070000
4947000
6609000
5748000
9169000
8590000
7943000
5131000
6683000
4218000
2917000
4048000
4261000
5019000
3410000
3110000
3992000
3572000
5420000
10122000
10778000
6863000
7266000
3266000
3163000
3270000
6623000
4662000
3138000
4136000
2754000
3768000
5402000
13214000
10339000
7520000
8108000
4458000
4820000
4024000
5404000
4771000
2814000
4037000
3642000
3638000
3558000
10348000
7842000
5748000
8909000
7024000
3905000
4649000
5803000
5448000
2985000
4005000
3082000
3953000
4707000
6996000
5881000
4876000
5967000
7043000
4626000
6223000
4951000
6883000
4011000
4331000
4986000
2890000
3627000
5087000
4904000
2154000
4784000
7034000
6144000
8935000
7987000
8312000
3046000
5038000
3788000
5738000
4175000
5634000
5847000
3599000
5237000
3486000
8157000
7244000
9930000
8524000
6625000
9113000
6803000
9540000
8993000
10455000
9763000
7624000
11099000
6817000
6635000
9242000
11987000
12971000
7664000
7851000
6031000
7390000
6785000
8555000
7313000
4680000
7623000
2886000
6957000
6487000
10253000
5745000
3671000
6472000
1989000
7780000
6859000
4802000
4733000
1803000
6199000
3903000
3903000
3182000
7738000
5624000
2793000
6045000
7420000
8808000
5632000
6555000
5167000
3315000
4482000
3471000
2938000
4260000
5360000
5049000
4191000
7571000
5378000
7516000
7431000
8696000
6575000
2390000
4242000
4077000
3702000
3832000
6293000
3969000
3193000
4628000
3163000
6761000
5455000
9271000
7832000
4076000
4753000
3862000
3483000
3764000
5625000
4925000
3383000
4351000
3505000
5622000
12734000
10162000
6912000
4869000
5096000
3526000
5775000
5094000
5091000
4735000
2800000
3831000
3546000
8153000
6787000
10454000
8638000
4688000
5877000
3708000
4531000
3456000
5689000
4171000
2836000
3687000
5476000
12325000
3137000
2289000
5069000
5722000
7919000
4856000
5421000
4934000
6110000
5394000
2765000
3844000
3364000
2796000
3629000
7220000
7669000
5278000
8940000
6366000
5614000
4393000
5345000
5393000
2821000
5875000
3296000
3734000
4133000
8563000
6450000
3652000
6614000
8947000
6748000
5940000
4971000
4871000
2727000
4425000
4500000
3112000
4425000
5896000
4354000
3019000
6945000
6130000
9042000
5226000
3715000
5660000
3358000
5540000
3523000
4135000
4356000
6153000
4853000
2151000
4231000
6253000
5615000
7454000
8002000
7577000
4038000
5236000
3851000
4131000
3776000
4576000
5904000
3238000
4120000
3007000
3479000
7832000
10303000
9776000
4363000
5805000
4970000
4086000
3428000
4721000
4663000
3165000
4095000
3092000
3676000
4237000
10968000
9194000
4728000
7925000
5958000
3911000
4935000
6002000
4757000
3408000
3644000
3254000
3785000
2666000
6982000
6591000
4385000
8153000
3862000
5539000
5237000
5005000
6141000
3916000
5071000
3194000
4275000
3330000
8309000
5105000
4293000
4121000
9041000
10318000
6574000
7436000
6048000
3345000
4066000
4142000
4993000
3729000
4984000
4738000
3227000
6061000
6848000
11139000
6923000
10116000
6909000
4234000
4971000
5035000
4418000
4961000
4195000
4819000
3089000
3255000
3291000
7540000
5108000
12279000
10560000
5266000
7860000
4026000
5435000
4109000
5690000
4551000
3198000
4404000
3233000
3124000
4842000
11776000
11202000
6085000
5874000
5505000
5232000
3082000
5499000
4968000
3610000
3016000
4715000
4649000
5064000
10963000
2809000
5590000
9511000
6983000
5300000
4920000
7350000
5129000
3307000
4567000
2700000
4842000
4112000
7634000
5795000
3583000
7477000
10338000
6150000
5241000
6097000
4105000
4890000
3539000
4847000
3155000
3171000
2754000
5643000
3521000
8370000
5930000
8122000
7051000
10067000
6768000
4331000
5147000
4794000
2977000
4241000
5891000
5608000
2858000
3950000
4478000
6884000
2241000
12380000
10331000
6098000
5389000
4972000
4563000
4690000
5494000
5401000
3103000
5497000
4171000
5197000
8773000
12815000
11023000
0
1255000
2859000
2426000
2800000
1883000
3311000
2230000
1729000
2369000
2772000
1980000
3134000
6713000
4652000
1573000
4515000
3478000
2246000
2636000
3802000
2472000
835000
1377000
1609000
2954000
3218000
5976000
2796000
2793000
5836000
5957000
3785000
2004000
3976000
2262000
655000
2760000
2581000
2571000
3079000
3933000
2374000
1206000
5354000
6839000
4750000
2416000
2928000
2081000
2421000
2876000
2231000
2260000
3295000
3735000
2441000
1836000
3908000
7202000
4060000
4173000
3832000
2925000
1647000
2077000
4e+06
2203000
2988000
4079000
2919000
932000
4954000
3998000
7259000
4216000
4857000
3530000
1769000
3028000
2937000
2930000
2863000
3694000
2168000
852000
2675000
3208000
3363000
3446000
6918000
3026000
2544000
3980000
2843000
3606000
2646000
3586000
2401000
1854000
2601000
2341000
3598000
3613000
6625000
4934000
2969000
4095000
3751000
4756000
765000
0
753000
1491000
2974000
2836000
3121000
3672000
8586000
4842000
2062000
2408000
4391000
3218000
4265000
5796000
2419000
1835000
2801000
3361000
3219000
2313000
5781000
3548000
2460000
8971000
3420000
4303000
3389000
3623000
3754000
2444000
3039000
2747000
2964000
2272000
4313000
2989000
2307000
3730000
5065000
6405000
5425000
3735000
2853000
2097000
3955000
2500000
3762000
2516000
2923000
2317000
1460000
2895000
3340000
3484000
8151000
7118000
3713000
2326000
4397000
3187000
4024000
3980000
3799000
2223000
2168000
4503000
2428000
3243000
4626000
8862000
4603000
3248000
3798000
2967000
3987000
2651000
4290000
2649000
1359000
3780000
2593000
2104000
4276000
10018000
4634000
2263000
4559000
2072000
3135000
4177000
4536000
3052000
2218000
2675000
2138000
3763000
2845000
8296000
6328000
3961000
9548000
5007000
2694000
3724000
3886000
2731000
2052000
4140000
3141000
2984000
3639000
5068000
3034000
2582000
9114000
3064000
5366000
4043000
4018000
3901000
1538000
4244000
4595000
2629000
3115000
3660000
2049000
1476000
3992000
2767000
7180000
6193000
4855000
3281000
2680000
4296000
3957000
3932000
2760000
4270000
2497000
2430000
2339000
3182000
4405000
9057000
3212000
3232000
3155000
5661000
3733000
2904000
4227000
3983000
3100000
1834000
4171000
2092000
2968000
3957000
8624000
5308000
3472000
5325000
3215000
2561000
2826000
4074000
2786000
2089000
3168000
3377000
3168000
3372000
9996000
5212000
2454000
3011000
4779000
4878000
3220000
3847000
2450000
1487000
3304000
1464000
2441000
2978000
4885000
3159000
2819000
6876000
7564000
1127000
5253000
4285000
2674000
2388000
3510000
2695000
2860000
4308000
3815000
2026000
1712000
4070000
4263000
8347000
4999000
2309000
2856000
2243000
4185000
3595000
2472000
3599000
4024000
2893000
1674000
4168000
4739000
5341000
8534000
9057000
5087000
3527000
5432000
4340000
4169000
4706000
4498000
4384000
2459000
4528000
6425000
4637000
5540000
8149000
4697000
3847000
6384000
6355000
4681000
4695000
8366000
6480000
4749000
0
4105000
4719000
3436000
4246000
3500000
1828000
0
5833000
3558000
2903000
3509000
2862000
1246000
3941000
3005000
3361000
2896000
5125000
3271000
1927000
7168000
5273000
3864000
3513000
4546000
3298000
1707000
3344000
3008000
3386000
2967000
4327000
3055000
2575000
4280000
3833000
5527000
4112000
5012000
3079000
2397000
3609000
2612000
3090000
2745000
3361000
2150000
2090000
3540000
3537000
4226000
7425000
5729000
2793000
2114000
3695000
3095000
3131000
3447000
3509000
2921000
1595000
3618000
3769000
7543000
6240000
4720000
2526000
2627000
4193000
3180000
3458000
2506000
3196000
3356000
1904000
3507000
4281000
5502000
8313000
5601000
2850000
2779000
4108000
2979000
3920000
2859000
3330000
2666000
1876000
3045000
3184000
4137000
3867000
9649000
4463000
3160000
6430000
4106000
3570000
4376000
4866000
3385000
3271000
4101000
5844000
3664000
704000
0
1878000
3182000
6278000
4102000
3924000
3878000
3905000
3061000
2761000
3439000
2675000
2778000
2747000
7162000
3801000
2587000
7938000
2897000
5197000
3797000
5205000
2994000
2122000
3907000
3133000
2448000
3848000
3399000
3556000
1682000
4492000
7753000
5975000
3741000
4656000
4607000
2340000
3447000
4178000
2765000
3717000
4398000
3739000
2012000
4002000
3796000
6417000
9491000
6248000
3734000
3760000
4116000
3845000
3176000
3818000
4454000
2873000
2174000
3600000
3340000
3844000
4196000
7917000
5169000
2907000
4167000
3306000
3137000
3090000
3402000
2533000
1195000
2919000
3568000
2144000
4564000
9162000
3586000
3526000
4498000
3150000
3022000
3661000
3815000
2049000
1807000
5086000
2732000
2797000
3817000
7942000
4547000
4135000
5384000
4524000
4655000
3345000
4838000
2861000
2739000
2455000
1721000
1525000
2657000
2515000
2548000
1740000
4189000
5084000
2472000
1452000
3630000
1688000
2052000
1871000
2258000
2281000
2934000
3097000
2269000
1608000
3629000
4134000
2993000
3088000
2651000
1650000
2994000
2556000
1499000
1928000
2081000
2744000
1650000
1105000
1511000
2446000
2624000
3760000
4248000
2143000
1501000
3659000
3421000
1937000
2661000
2587000
1823000
1808000
1977000
1659000
1778000
2097000
5641000
2722000
1774000
3510000
1674000
2689000
1884000
1775000
2415000
1129000
2105000
2031000
1876000
2682000
5768000
2945000
1844000
3212000
2974000
2960000
2049000
2068000
1753000
1010000
2162000
1979000
1930000
1995000
5087000
2033000
1665000
3085000
4011000
2378000
2410000
2802000
2538000
1779000
2312000
2605000
2077000
1898000
3169000
1511000
1101000
3501000
4213000
4865000
3129000
3306000
2695000
1544000
3204000
3299000
1470000
3053000
3068000
1922000
1441000
1665000
2066000
2615000
5403000
3862000
2397000
1693000
2924000
2633000
2055000
2253000
2634000
1472000
1558000
2530000
2230000
3395000
3554000
6455000
4028000
2907000
5585000
4288000
4015000
2924000
4471000
2666000
1869000
4631000
4197000
4294000
5053000
6784000
3912000
2520000
4969000
4726000
5493000
3751000
5357000
4246000
3410000
5472000
579000
4758000
2663000
3219000
2838000
1245000
3029000
0
2919000
2397000
2252000
759000
513000
2671000
2746000
2281000
1733000
3133000
2604000
2276000
2719000
5416000
4108000
2640000
3225000
2131000
1214000
3390000
1688000
2045000
2619000
2547000
2660000
2044000
2740000
2771000
3595000
5308000
4833000
1909000
2027000
2938000
2666000
2438000
2822000
3756000
2649000
1388000
3066000
2297000
3525000
3970000
6911000
2776000
2561000
4082000
2386000
2919000
2092000
3897000
1994000
1676000
3002000
2679000
2949000
7170000
4484000
2956000
2639000
3066000
2875000
2577000
2786000
3193000
1499000
1159000
2723000
3194000
2248000
3620000
5568000
4016000
1850000
2950000
4313000
2784000
2715000
3054000
2826000
1115000
2771000
3579000
4192000
657000
0
1507000
2018000
5303000
3012000
2137000
3179000
3005000
1963000
1382000
2982000
2553000
2766000
1307000
3022000
2318000
2015000
7934000
3111000
2403000
3078000
3096000
2336000
1793000
2016000
1803000
2532000
1995000
1871000
2075000
1745000
2908000
6660000
3505000
2662000
3643000
2829000
1110000
3543000
1974000
2009000
2107000
2082000
2338000
1141000
2614000
3396000
6277000
2699000
3712000
2558000
1447000
3214000
3059000
1659000
2322000
1610000
3407000
917000
2434000
3207000
2263000
4686000
5805000
3315000
2167000
2856000
1948000
2918000
2122000
2364000
2415000
1092000
2653000
2680000
2728000
3018000
7543000
4506000
2065000
4060000
2632000
2425000
2150000
2930000
1876000
836000
2843000
2166000
2900000
2370000
7336000
3880000
1979000
3195000
2532000
2159000
3740000
2369000
2555000
1140000
2344000
2105000
1550000
2118000
4330000
3145000
1839000
7188000
4314000
3456000
2585000
3009000
2991000
1726000
2257000
1682000
2882000
1901000
2591000
2666000
1685000
3007000
4698000
6539000
3634000
2183000
3685000
1267000
4146000
2638000
3073000
2907000
3152000
2759000
1937000
3494000
3203000
6486000
4362000
4576000
3183000
1414000
3441000
3139000
2295000
2432000
1178000
2698000
1067000
2161000
2133000
2753000
2219000
7120000
4051000
1521000
3854000
2490000
2627000
2806000
2994000
3028000
1306000
2656000
2812000
2363000
2049000
4114000
5721000
2586000
3921000
3299000
2747000
2637000
2680000
3848000
1917000
3922000
2066000
3371000
2721000
4452000
4193000
2084000
6834000
4344000
2617000
3576000
4724000
2500000
1684000
2735000
2459000
2894000
2684000
3590000
3595000
2765000
4260000
7012000
4571000
3473000
2416000
3712000
2231000
3214000
2329000
2731000
3112000
3973000
4183000
1453000
3863000
2596000
5546000
6263000
5200000
3558000
2061000
3576000
3039000
3278000
2011000
2503000
3495000
2170000
3389000
2791000
3429000
4854000
8746000
4139000
2858000
4832000
3520000
3162000
3909000
4525000
2915000
1765000
2528000
3624000
2054000
3486000
6628000
5386000
747000
1176000
3024000
1572000
3132000
2063000
2322000
2794000
1812000
2378000
2190000
1862000
6673000
8227000
5946000
2371000
3437000
1900000
2435000
2362000
2942000
2336000
1977000
2525000
1687000
2065000
6070000
3597000
5603000
3093000
6107000
4491000
2901000
2409000
5107000
5256000
2233000
3068000
2020000
1986000
1975000
6e+06
6140000
2356000
6145000
6504000
4108000
2260000
3279000
2502000
2881000
2578000
1837000
1766000
1628000
3396000
3067000
2190000
5458000
6730000
4967000
2534000
4371000
5052000
1919000
2837000
1595000
970000
2704000
3214000
3305000
1709000
6525000
4941000
6465000
4543000
4133000
3391000
1580000
1790000
2930000
1847000
841000
4284000
2282000
2077000
2113000
4325000
2655000
4361000
6654000
3972000
2856000
2466000
1699000
2179000
2199000
3304000
2431000
1816000
1949000
2110000
2202000
6255000
8242000
6344000
4190000
2891000
2426000
3986000
970000
407000
1076000
1334000
1750000
2744000
3379000
4254000
13823000
6985000
4730000
4272000
4018000
3613000
3266000
5170000
2245000
2666000
2753000
2265000
2438000
2546000
8190000
5058000
2800000
7543000
3673000
2768000
2768000
3729000
1803000
1788000
2316000
3058000
2412000
2722000
6017000
4532000
2574000
4423000
4600000
6547000
5281000
3533000
3284000
1776000
1846000
2138000
1372000
1574000
3425000
2632000
1594000
3502000
4728000
3326000
9616000
4254000
4018000
2302000
2494000
2170000
3114000
1730000
1467000
3937000
2058000
2418000
3917000
4628000
4750000
8736000
6745000
4405000
3708000
2888000
2350000
2340000
3885000
3364000
1521000
2586000
1976000
1472000
2708000
6050000
8373000
1425000
1623000
2021000
2437000
1834000
3082000
3039000
1635000
1926000
1025000
1825000
3762000
12364000
7041000
2857000
5142000
3501000
2078000
3140000
3552000
2264000
1496000
2348000
1495000
1559000
2122000
6387000
5780000
3851000
7116000
2366000
4093000
2887000
4061000
2450000
2592000
2458000
1754000
1828000
2020000
4161000
2158000
1680000
6297000
2953000
6404000
6418000
4063000
3392000
1450000
2816000
2159000
1613000
2847000
3781000
2380000
2191000
631000
3658000
5544000
9312000
3807000
3929000
2295000
3947000
2948000
2333000
1555000
2887000
3014000
1186000
1830000
1441000
3566000
5091000
7983000
7377000
3468000
2728000
2325000
1873000
2264000
2232000
1859000
1445000
2095000
2291000
2384000
2844000
12525000
5994000
3958000
2816000
2810000
2438000
2074000
4217000
1847000
2003000
1945000
1689000
1976000
2482000
7129000
5836000
2850000
5806000
4678000
2154000
3262000
3428000
1170000
2926000
2740000
1399000
1581000
1831000
4010000
2176000
1454000
5367000
4341000
6192000
2022000
1964000
3606000
1531000
2045000
2385000
1896000
